Parcel ID,Address,Investment Flag,Estimated Value,Confidence,Comp Count,Price/sqft,Sqft,Beds,Baths,Year Built,Assessed Value,Last Sale Price,Last Sale Date,Prop Type,Status,Notes
20292220180000,"7349 S PEORIA ST 1, CHICAGO, IL, 60621",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25153200070000,"18 E 110TH PL, CHICAGO, IL 60601",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25041290250000,"9008 S EGGLESTON AVE, CHICAGO, IL 60601",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16222040330000,"1240 S KEDVALE AVE, CHICAGO, IL, 60623",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16111180290000,"526 N HARDING AVE, CHICAGO, IL, 60624",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16221090050000,"1413 S KILBOURN AVE, CHICAGO, IL, 60623",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16234000880000,"1852 S DRAKE AVE, CHICAGO, IL, 60623",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16143280230000,"3649 W GRENSHAW ST, CHICAGO, IL, 60624",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
16103140070000,"4732 W MAYPOLE AVE, CHICAGO, IL, 60644",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
20194100220000,"6806 S HONORE ST, CHICAGO, IL, 60636",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25153170260000,"10920 S MICHIGAN AVE, CHICAGO, IL, 60628",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
20172240090000,"5800 S MAY ST, CHICAGO, IL, 60621",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25051240090000,"9047 S ASHLAND AVE, CHICAGO, IL, 60620",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25271040290000,"11928 S PRAIRIE AVE, CHICAGO, IL, 60628",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
29081010390000,"33 E 144TH ST, HARVEY, IL 60426",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
25044090330000,"9320 S PERRY AVE, CHICAGO, IL, 60620",UNKNOWN,N/A,NONE,0,N/A,,,,,N/A,N/A,,,failed,"HTTP 401: {""Response"":{""status"":{""version"": ""1.0.0"",""code"": ""401"",""msg"": ""Unauthorized"",""total"": ""0"",""page"": """
